Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Istanbul Cup,2020-09-08,2020-09-13,3,Watson H.,Sorribes Tormo S.,54.0,82.0,2-3,,,Watson H. Retired
Istanbul Cup,2020-09-08,2020-09-13,3,Zavatska K.,Badosa P.,108.0,94.0,1-6,2-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Voegele S.,Paolini J.,114.0,97.0,1-6,6-4,3-6,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Hercog P.,Cengiz B.,49.0,1143.0,6-2,6-3,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Sasnovich A.,Diyas Z.,106.0,69.0,3-6,7-5,6-1,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Van Uytvanck A.,Kuzmova V.,60.0,85.0,6-3,6-4,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Perez E.,Doi M.,248.0,81.0,7-6,5-7,1-6,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Tomova V.,Bouchard E.,133.0,272.0,2-6,4-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Bondarenko K.,Kovinic D.,349.0,92.0,5-7,2-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Minnen G.,Martincova T.,107.0,136.0,6-7,3-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Danilovic O.,Tig P.M.,174.0,88.0,3-6,5-7,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Garcia C.,Buyukakcay C.,50.0,186.0,6-4,0-6,7-5,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Gasparyan M.,Ozgen P.,117.0,214.0,6-2,6-0,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Hercog P.,Paolini J.,49.0,97.0,7-5,6-4,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Van Uytvanck A.,Kovinic D.,60.0,92.0,3-6,4-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Sasnovich A.,Schmiedlova A.,106.0,182.0,6-7,6-4,6-3,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Bouchard E.,Kuznetsova S.,272.0,34.0,7-6,6-7,6-2,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Badosa P.,Sorribes Tormo S.,94.0,82.0,6-1,6-4,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Doi M.,Tig P.M.,81.0,88.0,2-6,0-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Peterson R.,Gasparyan M.,48.0,117.0,3-2,,,Gasparyan M. Retired
Istanbul Cup,2020-09-08,2020-09-13,3,Garcia C.,Martincova T.,50.0,136.0,1-6,4-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Kovinic D.,Bouchard E.,92.0,272.0,6-3,4-6,5-7,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Hercog P.,Badosa P.,49.0,94.0,6-4,3-6,4-6,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Martincova T.,Sasnovich A.,136.0,106.0,6-2,6-3,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Tig P.M.,Peterson R.,88.0,48.0,6-3,6-1,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Badosa P.,Bouchard E.,94.0,272.0,3-6,2-6,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Tig P.M.,Martincova T.,88.0,136.0,6-3,6-3,,Completed
Istanbul Cup,2020-09-08,2020-09-13,3,Bouchard E.,Tig P.M.,272.0,88.0,6-2,1-6,6-7,Completed
US Open,2020-08-31,2020-09-12,3,Vondrousova M.,Minnen G.,19.0,107.0,6-1,6-4,,Completed
US Open,2020-08-31,2020-09-12,3,Di Lorenzo F.,Sasnovich A.,129.0,106.0,6-2,6-7,0-6,Completed
US Open,2020-08-31,2020-09-12,3,Gracheva V.,Badosa P.,102.0,94.0,6-4,7-5,,Completed
US Open,2020-08-31,2020-09-12,3,Kerber A.,Tomljanovic A.,23.0,59.0,6-4,6-4,,Completed
US Open,2020-08-31,2020-09-12,3,Baptiste H.,Mladenovic K.,236.0,44.0,5-7,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Kalinina A.,Pliskova Ka.,145.0,3.0,4-6,0-6,,Completed
US Open,2020-08-31,2020-09-12,3,Garcia C.,Paolini J.,50.0,97.0,6-3,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Begu I.,Kvitova P.,73.0,12.0,3-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Kovinic D.,Cabrera L.,92.0,127.0,6-4,3-6,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Dolehide C.,Friedsam A.L.,135.0,109.0,2-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Kostyuk M.,Kasatkina D.,137.0,70.0,6-1,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Gauff C.,Sevastova A.,51.0,45.0,3-6,7-5,4-6,Completed
US Open,2020-08-31,2020-09-12,3,Kozlova K.,Osuigwe W.,99.0,143.0,6-3,7-5,,Completed
US Open,2020-08-31,2020-09-12,3,Kontaveit A.,Collins D.,21.0,55.0,5-7,6-2,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Inglis M.,Linette M.,119.0,37.0,1-6,6-4,4-6,Completed
US Open,2020-08-31,2020-09-12,3,Arconada U.M.,Juvan K.,140.0,113.0,4-6,6-7,,Completed
US Open,2020-08-31,2020-09-12,3,Bondarenko K.,Kiick A.,349.0,162.0,3-6,6-3,6-1,Completed
US Open,2020-08-31,2020-09-12,3,Martic P.,Martincova T.,15.0,136.0,5-7,6-2,6-4,Completed
US Open,2020-08-31,2020-09-12,3,Lapko V.,Golubic V.,351.0,123.0,1-6,7-6,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Brengle M.,Rodionova Ar.,84.0,154.0,6-2,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Yastremska D.,Sharma A.,25.0,126.0,6-3,6-7,7-6,Completed
US Open,2020-08-31,2020-09-12,3,Bellis C.,Korpatsch T.,188.0,118.0,6-7,6-3,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Khromacheva I.,Rogers S.,674.0,93.0,2-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Flipkens K.,Peterson R.,72.0,48.0,7-6,6-4,,Completed
US Open,2020-08-31,2020-09-12,3,Zavatska K.,Rybakina E.,108.0,17.0,3-6,0-6,,Completed
US Open,2020-08-31,2020-09-12,3,Bouzkova M.,Pegula J.,46.0,63.0,6-3,2-6,6-7,Completed
US Open,2020-08-31,2020-09-12,3,Montgomery R.,Putintseva Y.,593.0,35.0,1-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Rus A.,Li A.,68.0,128.0,4-6,6-2,1-6,Completed
US Open,2020-08-31,2020-09-12,3,Blinkova A.,Brady J.,62.0,41.0,3-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Giorgi C.,Van Uytvanck A.,74.0,60.0,2-6,6-1,7-5,Completed
US Open,2020-08-31,2020-09-12,3,Doi M.,Osaka N.,81.0,9.0,2-6,7-5,2-6,Completed
US Open,2020-08-31,2020-09-12,3,Maria T.,Riske A.,95.0,20.0,3-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Muguruza G.,Hibino N.,16.0,78.0,6-4,6-4,,Completed
US Open,2020-08-31,2020-09-12,3,Mchale C.,Cirstea S.,75.0,77.0,4-6,5-7,,Completed
US Open,2020-08-31,2020-09-12,3,Mertens E.,Siegemund L.,18.0,64.0,6-2,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Tomova V.,Anisimova A.,133.0,28.0,5-7,5-7,,Completed
US Open,2020-08-31,2020-09-12,3,Bonaventure Y.,Zhang S.,121.0,38.0,4-6,6-3,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Puig M.,Gasparyan M.,91.0,117.0,3-6,7-6,0-6,Completed
US Open,2020-08-31,2020-09-12,3,Samsonova L.,Pironkova T.,120.0,,2-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Konta J.,Watson H.,13.0,54.0,7-6,6-1,,Completed
US Open,2020-08-31,2020-09-12,3,Vikhlyantseva N.,Scott K.,131.0,637.0,6-7,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Liu C.,Sorribes Tormo S.,238.0,82.0,2-6,4-6,,Completed
US Open,2020-08-31,2020-09-12,3,Wickmayer Y.,Kenin S.,146.0,4.0,2-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Cornet A.,Davis L.,56.0,65.0,6-3,1-6,6-0,Completed
US Open,2020-08-31,2020-09-12,3,Zvonareva V.,Fernandez L.A.,178.0,104.0,4-6,5-7,,Completed
US Open,2020-08-31,2020-09-12,3,Babos T.,Keys M.,101.0,14.0,1-6,1-6,,Completed
US Open,2020-08-31,2020-09-12,3,Williams S.,Ahn K.,8.0,96.0,7-5,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Stojanovic N.,Kalinskaya A.,86.0,110.0,4-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Kawa K.,Jabeur O.,125.0,31.0,2-6,6-7,,Completed
US Open,2020-08-31,2020-09-12,3,Kanepi K.,Siniakova K.,100.0,57.0,6-1,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Haas B.,Azarenka V.,139.0,27.0,1-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Williams V.,Muchova K.,67.0,26.0,3-6,5-7,,Completed
US Open,2020-08-31,2020-09-12,3,Dodin O.,Sabalenka A.,115.0,11.0,6-7,4-6,,Completed
US Open,2020-08-31,2020-09-12,3,Teichmann J.,Bolsova A.,52.0,103.0,6-7,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Swiatek I.,Kudermetova V.,53.0,42.0,6-3,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Govortsova O.,Muhammad A.,130.0,194.0,6-1,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Buzarnescu M.,Stephens S.,122.0,39.0,3-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Nara K.,Tig P.M.,142.0,88.0,1-6,0-6,,Completed
US Open,2020-08-31,2020-09-12,3,Sakkari M.,Voegele S.,22.0,114.0,6-3,3-6,7-5,Completed
US Open,2020-08-31,2020-09-12,3,Diyas Z.,Pera B.,69.0,61.0,6-7,0-6,,Completed
US Open,2020-08-31,2020-09-12,3,Townsend T.,Vickery S.,79.0,160.0,2-6,4-6,,Completed
US Open,2020-08-31,2020-09-12,3,Vekic D.,Pliskova Kr.,24.0,66.0,3-6,7-6,6-4,Completed
US Open,2020-08-31,2020-09-12,3,Clijsters K.,Alexandrova E.,,29.0,6-3,5-7,1-6,Completed
US Open,2020-08-31,2020-09-12,3,Mcnally C.,Kuzmova V.,124.0,85.0,6-4,6-1,,Completed
US Open,2020-08-31,2020-09-12,3,Friedsam A.L.,Kerber A.,109.0,23.0,3-6,6-7,,Completed
US Open,2020-08-31,2020-09-12,3,Martic P.,Bondarenko K.,15.0,349.0,6-3,6-4,,Completed
US Open,2020-08-31,2020-09-12,3,Juvan K.,Kontaveit A.,113.0,21.0,4-6,1-6,,Completed
US Open,2020-08-31,2020-09-12,3,Linette M.,Kovinic D.,37.0,92.0,6-1,6-7,7-6,Completed
US Open,2020-08-31,2020-09-12,3,Gracheva V.,Mladenovic K.,102.0,44.0,1-6,7-6,6-0,Completed
US Open,2020-08-31,2020-09-12,3,Vondrousova M.,Sasnovich A.,19.0,106.0,1-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Kozlova K.,Kvitova P.,99.0,12.0,6-7,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Putintseva Y.,Lapko V.,35.0,351.0,6-3,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Brady J.,Bellis C.,41.0,188.0,6-1,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Flipkens K.,Pegula J.,72.0,63.0,6-7,7-6,3-6,Completed
US Open,2020-08-31,2020-09-12,3,Rogers S.,Rybakina E.,93.0,17.0,7-5,6-1,,Completed
US Open,2020-08-31,2020-09-12,3,Li A.,Riske A.,128.0,20.0,6-0,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Garcia C.,Pliskova Ka.,50.0,3.0,6-1,7-6,,Completed
US Open,2020-08-31,2020-09-12,3,Sevastova A.,Kostyuk M.,45.0,137.0,3-6,6-7,,Completed
US Open,2020-08-31,2020-09-12,3,Giorgi C.,Osaka N.,74.0,9.0,1-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Yastremska D.,Brengle M.,25.0,84.0,2-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Jabeur O.,Kanepi K.,31.0,100.0,7-6,6-0,,Completed
US Open,2020-08-31,2020-09-12,3,Muguruza G.,Pironkova T.,16.0,,5-7,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Sakkari M.,Pera B.,22.0,61.0,2-6,6-3,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Anisimova A.,Scott K.,28.0,637.0,4-6,6-4,6-1,Completed
US Open,2020-08-31,2020-09-12,3,Vekic D.,Tig P.M.,24.0,88.0,6-2,6-1,,Completed
US Open,2020-08-31,2020-09-12,3,Fernandez L.A.,Kenin S.,104.0,4.0,4-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Muchova K.,Kalinskaya A.,26.0,110.0,6-3,7-6,,Completed
US Open,2020-08-31,2020-09-12,3,Cirstea S.,Konta J.,77.0,13.0,2-6,7-6,6-4,Completed
US Open,2020-08-31,2020-09-12,3,Cornet A.,Bonaventure Y.,56.0,121.0,7-6,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Govortsova O.,Stephens S.,130.0,39.0,2-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Keys M.,Bolsova A.,14.0,103.0,6-2,6-1,,Completed
US Open,2020-08-31,2020-09-12,3,Williams S.,Gasparyan M.,8.0,117.0,6-2,6-4,,Completed
US Open,2020-08-31,2020-09-12,3,Sabalenka A.,Azarenka V.,11.0,27.0,1-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Vickery S.,Swiatek I.,160.0,53.0,7-6,3-6,4-6,Completed
US Open,2020-08-31,2020-09-12,3,Mcnally C.,Alexandrova E.,124.0,29.0,4-6,6-3,7-6,Completed
US Open,2020-08-31,2020-09-12,3,Mertens E.,Sorribes Tormo S.,18.0,82.0,6-3,7-5,,Completed
US Open,2020-08-31,2020-09-12,3,Martic P.,Gracheva V.,15.0,102.0,6-3,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Sasnovich A.,Putintseva Y.,106.0,35.0,6-3,2-6,1-6,Completed
US Open,2020-08-31,2020-09-12,3,Osaka N.,Kostyuk M.,9.0,137.0,6-3,6-7,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Kerber A.,Li A.,23.0,128.0,6-3,6-4,,Completed
US Open,2020-08-31,2020-09-12,3,Garcia C.,Brady J.,50.0,41.0,3-6,3-6,,Completed
US Open,2020-08-31,2020-09-12,3,Kontaveit A.,Linette M.,21.0,37.0,6-3,6-2,,Completed
US Open,2020-08-31,2020-09-12,3,Brengle M.,Rogers S.,84.0,93.0,2-6,4-6,,Completed
US Open,2020-08-31,2020-09-12,3,Kvitova P.,Pegula J.,12.0,63.0,6-4,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Anisimova A.,Sakkari M.,28.0,22.0,3-6,1-6,,Completed
US Open,2020-08-31,2020-09-12,3,Cirstea S.,Muchova K.,77.0,26.0,3-6,6-2,6-7,Completed
US Open,2020-08-31,2020-09-12,3,Mertens E.,Mcnally C.,18.0,124.0,7-5,6-1,,Completed
US Open,2020-08-31,2020-09-12,3,Stephens S.,Williams S.,39.0,8.0,6-2,2-6,2-6,Completed
US Open,2020-08-31,2020-09-12,3,Vekic D.,Pironkova T.,24.0,,4-6,1-6,,Completed
US Open,2020-08-31,2020-09-12,3,Swiatek I.,Azarenka V.,53.0,27.0,4-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Cornet A.,Keys M.,56.0,14.0,7-6,3-2,,Keys M. Retired
US Open,2020-08-31,2020-09-12,3,Kenin S.,Jabeur O.,4.0,31.0,7-6,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Kerber A.,Brady J.,23.0,41.0,1-6,4-6,,Completed
US Open,2020-08-31,2020-09-12,3,Martic P.,Putintseva Y.,15.0,35.0,3-6,6-2,4-6,Completed
US Open,2020-08-31,2020-09-12,3,Rogers S.,Kvitova P.,93.0,12.0,7-6,3-6,7-6,Completed
US Open,2020-08-31,2020-09-12,3,Kontaveit A.,Osaka N.,21.0,9.0,3-6,4-6,,Completed
US Open,2020-08-31,2020-09-12,3,Williams S.,Sakkari M.,8.0,22.0,6-3,6-7,6-3,Completed
US Open,2020-08-31,2020-09-12,3,Pironkova T.,Cornet A.,,56.0,6-4,6-7,6-3,Completed
US Open,2020-08-31,2020-09-12,3,Muchova K.,Azarenka V.,26.0,27.0,7-5,1-6,4-6,Completed
US Open,2020-08-31,2020-09-12,3,Mertens E.,Kenin S.,18.0,4.0,6-3,6-3,,Completed
US Open,2020-08-31,2020-09-12,3,Putintseva Y.,Brady J.,35.0,41.0,3-6,2-6,,Completed
US Open,2020-08-31,2020-09-12,3,Rogers S.,Osaka N.,93.0,9.0,3-6,4-6,,Completed
US Open,2020-08-31,2020-09-12,3,Williams S.,Pironkova T.,8.0,,4-6,6-3,6-2,Completed
US Open,2020-08-31,2020-09-12,3,Azarenka V.,Mertens E.,27.0,18.0,6-1,6-0,,Completed
US Open,2020-08-31,2020-09-12,3,Osaka N.,Brady J.,9.0,41.0,7-6,3-6,6-3,Completed
US Open,2020-08-31,2020-09-12,3,Williams S.,Azarenka V.,8.0,27.0,6-1,3-6,3-6,Completed
US Open,2020-08-31,2020-09-12,3,Azarenka V.,Osaka N.,27.0,9.0,6-1,3-6,3-6,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Zhang S.,Pavlyuchenkova A.,40.0,36.0,4-6,7-6,1-6,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Rybakina E.,Alexandrova E.,18.0,31.0,6-0,6-4,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Vekic D.,Anisimova A.,28.0,27.0,6-7,6-7,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Strycova B.,Kudermetova V.,37.0,42.0,6-3,6-3,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Bouzkova M.,Tomljanovic A.,47.0,63.0,6-3,6-4,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Paolini J.,Sevastova A.,99.0,46.0,6-2,6-3,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Linette M.,Ostapenko J.,35.0,43.0,6-4,6-3,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Teichmann J.,Blinkova A.,54.0,65.0,3-6,3-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Mertens E.,Hsieh S.W.,20.0,62.0,6-3,6-1,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Riske A.,Bolsova A.,23.0,107.0,7-5,6-7,3-6,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Goerges J.,Kovinic D.,41.0,86.0,1-6,0-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Yastremska D.,Giorgi C.,29.0,69.0,7-5,6-7,6-4,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Vondrousova M.,Doi M.,19.0,80.0,6-1,4-6,6-4,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Siniakova K.,Kerber A.,61.0,22.0,6-3,6-1,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Rus A.,Swiatek I.,71.0,52.0,7-6,6-3,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Cocciaretto E.,Begu I.,128.0,77.0,2-6,2-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Hercog P.,Juvan K.,50.0,102.0,4-6,6-4,6-1,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Garcia C.,Kontaveit A.,45.0,21.0,3-6,6-7,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Putintseva Y.,Peterson R.,30.0,49.0,6-2,6-4,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Kuznetsova S.,Pera B.,38.0,60.0,3-6,7-6,6-3,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Gauff C.,Jabeur O.,53.0,34.0,6-4,6-3,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Zvonareva V.,Kasatkina D.,181.0,74.0,2-6,2-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Muguruza G.,Stephens S.,17.0,33.0,6-3,6-3,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Williams V.,Azarenka V.,70.0,14.0,6-7,2-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Kovinic D.,Bencic B.,86.0,10.0,6-3,6-1,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Linette M.,Mertens E.,35.0,20.0,2-6,4-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Paolini J.,Halep S.,99.0,2.0,3-6,4-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Blinkova A.,Bolsova A.,65.0,107.0,4-6,6-1,7-6,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Anisimova A.,Yastremska D.,27.0,29.0,6-4,6-7,4-6,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Rybakina E.,Bouzkova M.,18.0,47.0,7-5,7-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Pliskova Ka.,Strycova B.,4.0,37.0,6-3,6-3,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Pavlyuchenkova A.,Svitolina E.,36.0,6.0,3-6,6-7,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Siniakova K.,Kasatkina D.,61.0,74.0,2-6,3-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Kontaveit A.,Kuznetsova S.,21.0,38.0,6-4,5-7,3-6,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Rus A.,Vondrousova M.,71.0,19.0,3-6,3-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Muguruza G.,Gauff C.,17.0,53.0,7-6,3-6,6-3,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Putintseva Y.,Martic P.,30.0,16.0,6-3,6-7,6-4,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Begu I.,Konta J.,77.0,13.0,0-6,4-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Bertens K.,Hercog P.,8.0,50.0,4-6,4-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Azarenka V.,Kenin S.,14.0,5.0,6-0,6-0,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Blinkova A.,Pliskova Ka.,65.0,4.0,4-6,3-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Mertens E.,Kovinic D.,20.0,86.0,6-4,6-4,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Putintseva Y.,Rybakina E.,30.0,18.0,4-6,7-6,6-2,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Halep S.,Yastremska D.,2.0,29.0,7-5,6-4,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Muguruza G.,Konta J.,17.0,13.0,6-4,6-1,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Azarenka V.,Kasatkina D.,14.0,74.0,6-6,,,Kasatkina D. Retired
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Svitolina E.,Kuznetsova S.,6.0,38.0,7-6,6-4,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Hercog P.,Vondrousova M.,50.0,19.0,6-1,1-6,6-7,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Halep S.,Putintseva Y.,2.0,30.0,6-2,2-0,,Putintseva Y. Retired
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Azarenka V.,Muguruza G.,14.0,17.0,6-3,3-6,4-6,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Svitolina E.,Vondrousova M.,6.0,19.0,3-6,0-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Pliskova Ka.,Mertens E.,4.0,20.0,6-3,3-6,6-0,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Halep S.,Muguruza G.,2.0,17.0,6-3,4-6,6-4,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Vondrousova M.,Pliskova Ka.,19.0,4.0,2-6,4-6,,Completed
Internazionali BNL d'Italia,2020-09-14,2020-09-21,3,Halep S.,Pliskova Ka.,2.0,4.0,6-0,2-1,,Pliskova Ka. Retired
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Teichmann J.,Anisimova A.,54.0,29.0,6-2,6-3,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Pavlyuchenkova A.,Van Uytvanck A.,38.0,65.0,6-3,7-5,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Bondarenko K.,Burel C.,287.0,415.0,6-3,1-6,4-6,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Mchale C.,Diyas Z.,81.0,76.0,7-6,5-7,6-7,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Parmentier P.,Linette M.,164.0,36.0,4-6,3-6,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Minnen G.,Rybakina E.,111.0,18.0,5-7,4-6,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Hercog P.,Cornet A.,47.0,52.0,3-6,4-6,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Sanders S.,Alexandrova E.,277.0,31.0,1-6,0-6,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Stephens S.,Hibino N.,34.0,84.0,2-6,6-3,1-6,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Zhang S.,Tomljanovic A.,40.0,64.0,3-6,6-4,6-2,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Perez E.,Sabalenka A.,240.0,12.0,4-6,3-6,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Georges M.,Blinkova A.,294.0,59.0,1-6,2-6,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Siniakova K.,Pera B.,62.0,61.0,4-6,7-6,6-1,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Davis L.,Ostapenko J.,68.0,43.0,2-6,3-6,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Teichmann J.,Pavlyuchenkova A.,54.0,38.0,7-6,7-5,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Svitolina E.,Linette M.,5.0,36.0,7-6,7-5,,Completed
Internationaux de Strasbourg,2020-09-20,2020-09-26,3,Cornet A.,Rybakina E.,52.0,18.0,3-6,6-7,,Completed
