Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
French Open,2018-05-27,2018-06-09,3,Peng S.,Garcia C.,41.0,7.0,4-6,6-3,3-6,Completed
French Open,2018-05-27,2018-06-09,3,Zhang S.,Begu I.,27.0,40.0,3-6,4-6,,Completed
French Open,2018-05-27,2018-06-09,3,Barty A.,Williams S.,17.0,451.0,6-3,3-6,4-6,Completed
French Open,2018-05-27,2018-06-09,3,Goerges J.,Van Uytvanck A.,11.0,46.0,7-5,7-6,,Completed
French Open,2018-05-27,2018-06-09,3,Kasatkina D.,Sakkari M.,14.0,38.0,6-1,1-6,6-3,Completed
French Open,2018-05-27,2018-06-09,3,Osaka N.,Keys M.,20.0,13.0,1-6,6-7,,Completed
French Open,2018-05-27,2018-06-09,3,Wang Q.,Putintseva Y.,85.0,98.0,6-1,5-7,4-6,Completed
French Open,2018-05-27,2018-06-09,3,Strycova B.,Siniakova K.,26.0,54.0,6-2,6-3,,Completed
French Open,2018-05-27,2018-06-09,3,Svitolina E.,Buzarnescu M.,4.0,33.0,3-6,5-7,,Completed
French Open,2018-05-27,2018-06-09,3,Parmentier P.,Wozniacki C.,74.0,2.0,0-6,3-6,,Completed
French Open,2018-05-27,2018-06-09,3,Giorgi C.,Stephens S.,57.0,10.0,6-4,1-6,6-8,Completed
French Open,2018-05-27,2018-06-09,3,Kontaveit A.,Kvitova P.,24.0,8.0,7-6,7-6,,Completed
French Open,2018-05-27,2018-06-09,3,Muguruza G.,Stosur S.,3.0,90.0,6-0,6-2,,Completed
French Open,2018-05-27,2018-06-09,3,Tsurenko L.,Rybarikova M.,39.0,18.0,6-2,6-4,,Completed
French Open,2018-05-27,2018-06-09,3,Sharapova M.,Pliskova Ka.,30.0,6.0,6-2,6-1,,Completed
French Open,2018-05-27,2018-06-09,3,Gavrilova D.,Mertens E.,25.0,16.0,3-6,1-6,,Completed
French Open,2018-05-27,2018-06-09,3,Halep S.,Petkovic A.,1.0,107.0,7-5,6-0,,Completed
French Open,2018-05-27,2018-06-09,3,Garcia C.,Begu I.,7.0,40.0,6-1,6-3,,Completed
French Open,2018-05-27,2018-06-09,3,Bertens K.,Kerber A.,22.0,12.0,6-7,6-7,,Completed
French Open,2018-05-27,2018-06-09,3,Goerges J.,Williams S.,11.0,451.0,3-6,4-6,,Completed
French Open,2018-05-27,2018-06-09,3,Buzarnescu M.,Keys M.,33.0,13.0,1-6,4-6,,Completed
French Open,2018-05-27,2018-06-09,3,Strycova B.,Putintseva Y.,26.0,98.0,4-6,3-6,,Completed
French Open,2018-05-27,2018-06-09,3,Stephens S.,Kontaveit A.,10.0,24.0,6-2,6-0,,Completed
French Open,2018-05-27,2018-06-09,3,Mertens E.,Halep S.,16.0,1.0,2-6,1-6,,Completed
French Open,2018-05-27,2018-06-09,3,Kasatkina D.,Wozniacki C.,14.0,2.0,7-6,6-3,,Completed
French Open,2018-05-27,2018-06-09,3,Kerber A.,Garcia C.,12.0,7.0,6-2,6-3,,Completed
French Open,2018-05-27,2018-06-09,3,Williams S.,Sharapova M.,451.0,30.0,,,,Williams S. Retired
French Open,2018-05-27,2018-06-09,3,Tsurenko L.,Muguruza G.,39.0,3.0,0-2,,,Tsurenko L. Retired
French Open,2018-05-27,2018-06-09,3,Keys M.,Putintseva Y.,13.0,98.0,7-6,6-4,,Completed
French Open,2018-05-27,2018-06-09,3,Stephens S.,Kasatkina D.,10.0,14.0,6-3,6-1,,Completed
French Open,2018-05-27,2018-06-09,3,Kerber A.,Halep S.,12.0,1.0,7-6,3-6,2-6,Completed
French Open,2018-05-27,2018-06-09,3,Muguruza G.,Sharapova M.,3.0,30.0,6-2,6-1,,Completed
French Open,2018-05-27,2018-06-09,3,Muguruza G.,Halep S.,3.0,1.0,1-6,4-6,,Completed
French Open,2018-05-27,2018-06-09,3,Keys M.,Stephens S.,13.0,10.0,4-6,4-6,,Completed
French Open,2018-05-27,2018-06-09,3,Halep S.,Stephens S.,1.0,10.0,3-6,6-4,6-1,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Van Uytvanck A.,Hogenkamp R.,47.0,151.0,6-1,6-2,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Schoofs B.,Witthoeft C.,174.0,75.0,6-4,7-5,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Vandeweghe C.,Sasnovich A.,16.0,51.0,6-2,7-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Rus A.,Alexandrova E.,100.0,110.0,6-7,6-4,7-6,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Kudermetova V.,Kontaveit A.,170.0,24.0,6-4,7-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Kuzmova V.,Melnikova M.,81.0,272.0,6-2,6-2,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Grammatikopoulou V.,Krunic A.,179.0,55.0,1-6,0-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Bencic B.,Martincova T.,61.0,157.0,6-2,6-4,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Stollar F.,Zhang S.,161.0,29.0,6-3,6-3,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Vondrousova M.,Sabalenka A.,104.0,46.0,6-0,5-7,3-6,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Lottner A.,Blinkova A.,148.0,108.0,6-2,3-6,6-2,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Kalinskaya A.,Flipkens K.,142.0,60.0,3-6,0-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Bertens K.,Vikhlyantseva N.,21.0,85.0,5-7,6-3,7-6,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Maria T.,Riske A.,79.0,63.0,4-6,6-7,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Pliskova Kr.,Tomljanovic A.,73.0,71.0,6-4,6-7,2-6,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Mertens E.,Hercog P.,15.0,64.0,6-2,6-4,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Schoofs B.,Krunic A.,174.0,55.0,5-7,2-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Rus A.,Vandeweghe C.,100.0,16.0,6-7,3-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Bencic B.,Kudermetova V.,61.0,170.0,2-6,6-2,3-6,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Kuzmova V.,Van Uytvanck A.,81.0,47.0,3-6,7-6,6-2,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Stollar F.,Riske A.,161.0,63.0,6-7,2-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Flipkens K.,Bertens K.,60.0,21.0,6-4,6-7,6-1,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Sabalenka A.,Tomljanovic A.,46.0,71.0,3-6,7-6,6-0,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Lottner A.,Mertens E.,148.0,15.0,7-5,6-3,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Kudermetova V.,Krunic A.,170.0,55.0,2-6,2-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Riske A.,Vandeweghe C.,63.0,16.0,6-7,6-3,6-7,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Sabalenka A.,Flipkens K.,46.0,60.0,4-6,4-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Lottner A.,Kuzmova V.,148.0,81.0,3-6,2-6,,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Vandeweghe C.,Krunic A.,16.0,55.0,6-2,6-7,6-7,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Kuzmova V.,Flipkens K.,81.0,60.0,5-7,7-6,4-6,Completed
Ricoh Open,2018-06-11,2018-06-17,3,Flipkens K.,Krunic A.,60.0,55.0,7-6,5-7,1-6,Completed
Aegon Open,2018-06-11,2018-06-17,3,Osaka N.,Vickery S.,18.0,82.0,3-6,6-1,6-2,Completed
Aegon Open,2018-06-11,2018-06-17,3,Frech M.,Zheng S.,119.0,128.0,6-2,3-6,6-3,Completed
Aegon Open,2018-06-11,2018-06-17,3,Jakupovic D.,Giorgi C.,118.0,49.0,7-6,6-2,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Allertova D.,Ahn K.,101.0,129.0,6-3,6-1,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Lapko V.,Fett J.,84.0,107.0,7-6,6-4,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Falconi I.,Rodionova Ar.,152.0,123.0,6-4,6-1,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Duan Y.Y.,Savinykh V.,111.0,288.0,6-2,6-2,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Rybarikova M.,Ruse E.G.,19.0,205.0,6-0,3-6,6-1,Completed
Aegon Open,2018-06-11,2018-06-17,3,Watson H.,Lao D.,91.0,252.0,6-1,6-3,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Cepede Royg V.,Buzarnescu M.,120.0,30.0,2-6,6-3,6-7,Completed
Aegon Open,2018-06-11,2018-06-17,3,Stosur S.,Diyas Z.,103.0,45.0,2-1,,,Diyas Z. Retired
Aegon Open,2018-06-11,2018-06-17,3,Barthel M.,Swan K.,117.0,216.0,7-6,7-5,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Voegele S.,Barty A.,93.0,17.0,3-6,3-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Taylor G.,Vekic D.,168.0,42.0,5-7,7-5,6-7,Completed
Aegon Open,2018-06-11,2018-06-17,3,Wickmayer Y.,Boulter K.,98.0,156.0,4-6,4-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Konta J.,Nara K.,22.0,97.0,6-2,6-3,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Buzarnescu M.,Falconi I.,30.0,152.0,6-3,5-7,6-3,Completed
Aegon Open,2018-06-11,2018-06-17,3,Rybarikova M.,Barthel M.,19.0,117.0,3-6,6-1,5-7,Completed
Aegon Open,2018-06-11,2018-06-17,3,Jakupovic D.,Frech M.,118.0,119.0,6-4,6-3,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Allertova D.,Osaka N.,101.0,18.0,3-6,2-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Vekic D.,Lapko V.,42.0,84.0,6-2,7-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Boulter K.,Stosur S.,156.0,103.0,7-6,6-1,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Konta J.,Watson H.,22.0,91.0,6-4,7-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Duan Y.Y.,Barty A.,111.0,17.0,3-6,2-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Vekic D.,Barthel M.,42.0,117.0,7-5,6-1,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Boulter K.,Barty A.,156.0,17.0,0-6,2-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Jakupovic D.,Konta J.,118.0,22.0,4-6,2-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Osaka N.,Buzarnescu M.,18.0,30.0,6-4,6-1,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Barty A.,Osaka N.,17.0,18.0,6-3,6-4,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Vekic D.,Konta J.,42.0,22.0,2-6,3-6,,Completed
Aegon Open,2018-06-11,2018-06-17,3,Barty A.,Konta J.,17.0,22.0,6-3,3-6,6-4,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Mladenovic K.,Siniakova K.,56.0,40.0,1-6,6-2,6-4,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Gavrilova D.,Cibulkova D.,25.0,32.0,6-3,7-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Boulter K.,Osaka N.,139.0,18.0,1-6,2-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Pliskova Ka.,Rybarikova M.,7.0,19.0,2-6,3-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Makarova E.,Cornet A.,34.0,41.0,7-5,4-6,1-6,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Sakkari M.,Goerges J.,35.0,13.0,4-6,4-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Vekic D.,Svitolina E.,55.0,5.0,1-6,6-3,1-6,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Jakupovic D.,Mertens E.,113.0,17.0,3-6,7-6,6-1,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Watson H.,Tsurenko L.,86.0,37.0,6-7,5-7,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Babos T.,Buzarnescu M.,36.0,30.0,3-6,6-4,0-6,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Konta J.,Kvitova P.,22.0,8.0,3-6,4-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Pliskova Kr.,Kasatkina D.,74.0,14.0,6-3,5-7,4-6,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Martic P.,Vandeweghe C.,45.0,15.0,6-3,6-2,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Strycova B.,Brady J.,24.0,77.0,3-6,7-5,6-3,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Pavlyuchenkova A.,Muguruza G.,28.0,3.0,1-6,2-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Barty A.,Dodin O.,16.0,179.0,6-4,6-3,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Mladenovic K.,Rybarikova M.,56.0,19.0,6-3,2-6,1-6,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Jakupovic D.,Osaka N.,113.0,18.0,6-3,,,Osaka N. Retired
AEGON Classic ,2018-06-18,2018-06-24,3,Svitolina E.,Cornet A.,5.0,41.0,6-4,6-2,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Martic P.,Buzarnescu M.,45.0,30.0,6-4,3-6,2-6,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Kvitova P.,Gavrilova D.,8.0,25.0,6-2,6-2,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Muguruza G.,Strycova B.,3.0,24.0,2-6,4-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Goerges J.,Barty A.,13.0,16.0,7-6,6-3,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Tsurenko L.,Kasatkina D.,37.0,14.0,1-6,6-3,6-3,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Jakupovic D.,Rybarikova M.,113.0,19.0,2-6,4-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Strycova B.,Tsurenko L.,24.0,37.0,7-5,3-0,,Tsurenko L. Retired
AEGON Classic ,2018-06-18,2018-06-24,3,Kvitova P.,Goerges J.,8.0,13.0,6-1,6-4,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Svitolina E.,Buzarnescu M.,5.0,30.0,3-6,2-6,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Rybarikova M.,Strycova B.,19.0,24.0,7-6,6-4,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Kvitova P.,Buzarnescu M.,8.0,30.0,6-3,6-2,,Completed
AEGON Classic ,2018-06-18,2018-06-24,3,Rybarikova M.,Kvitova P.,19.0,8.0,6-4,1-6,2-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Vondrousova M.,Stosur S.,104.0,98.0,2-6,5-7,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Kontaveit A.,Maria T.,27.0,79.0,6-3,4-6,3-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Van Uytvanck A.,Sabalenka A.,44.0,43.0,3-6,6-4,6-2,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Witthoeft C.,Schiavone F.,81.0,234.0,6-1,6-7,6-3,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Suarez Navarro C.,Arruabarrena L.,26.0,80.0,4-6,6-7,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Safarova L.,Kostyuk M.,53.0,136.0,6-4,7-5,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Kenin S.,Kozlova K.,91.0,65.0,6-3,3-6,6-3,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Sasnovich A.,Lottner A.,51.0,140.0,4-6,0-6,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Peterson R.,Collins D.,76.0,42.0,6-3,6-3,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Hsieh S.W.,Garcia C.,52.0,6.0,6-7,6-1,4-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Tomljanovic A.,Linette M.,72.0,78.0,6-3,6-4,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Larsson J.,Cirstea S.,63.0,49.0,2-6,6-3,6-2,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Kuzmova V.,Hercog P.,66.0,64.0,6-7,2-6,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Sevastova A.,Kuznetsova S.,20.0,58.0,6-3,6-3,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Voegele S.,Azarenka V.,93.0,85.0,7-6,3-6,5-7,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Kerber A.,Riske A.,11.0,61.0,7-5,2-6,1-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Kenin S.,Van Uytvanck A.,91.0,44.0,2-6,6-4,6-4,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Witthoeft C.,Maria T.,81.0,79.0,6-7,3-6,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Stosur S.,Arruabarrena L.,98.0,80.0,6-3,6-4,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Garcia C.,Larsson J.,6.0,63.0,6-4,6-3,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Hercog P.,Riske A.,64.0,61.0,6-3,5-7,3-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Peterson R.,Tomljanovic A.,76.0,72.0,3-6,3-6,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Lottner A.,Sevastova A.,140.0,20.0,6-1,3-6,1-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Safarova L.,Azarenka V.,53.0,85.0,6-3,6-4,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Garcia C.,Kenin S.,6.0,91.0,3-6,3-6,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Safarova L.,Maria T.,53.0,79.0,6-7,6-4,4-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Tomljanovic A.,Sevastova A.,72.0,20.0,6-3,3-6,1-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Riske A.,Stosur S.,61.0,98.0,4-6,2-6,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Kenin S.,Maria T.,91.0,79.0,2-6,6-2,4-6,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Sevastova A.,Stosur S.,20.0,98.0,7-6,6-1,,Completed
Mallorca Open,2018-06-18,2018-06-24,3,Maria T.,Sevastova A.,79.0,20.0,6-4,7-5,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Cirstea S.,Pavlyuchenkova A.,47.0,29.0,6-2,5-7,4-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Collins D.R.,Swan K.,43.0,207.0,6-3,3-6,6-3,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Vekic D.,Putintseva Y.,54.0,55.0,7-5,6-3,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Kuznetsova S.,Sakkari M.,57.0,36.0,6-3,3-6,6-4,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Cornet A.,Bondarenko K.,42.0,89.0,6-4,2-6,4-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Begu I.,Giorgi C.,33.0,56.0,2-6,2-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Makarova E.,Cibulkova D.,35.0,32.0,5-7,4-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Kanepi K.,Nara K.,44.0,101.0,6-2,6-4,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Vickery S.,Sabalenka A.,82.0,45.0,6-4,0-6,1-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Buzarnescu M.,Peng S.,28.0,38.0,5-7,6-2,6-1,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Hsieh S.W.,Vikhlyantseva N.,52.0,106.0,7-6,6-2,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Krunic A.,Hlavackova A.,39.0,825.0,7-5,6-3,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Radwanska A.,Babos T.,31.0,37.0,6-3,6-1,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Stosur S.,Van Uytvanck A.,86.0,46.0,7-5,6-7,3-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Mladenovic K.,Watson H.,60.0,88.0,6-7,7-5,6-3,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Pliskova Kr.,Dart H.,78.0,181.0,5-7,6-3,3-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Pavlyuchenkova A.,Pliskova Ka.,29.0,7.0,4-6,6-2,3-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Giorgi C.,Wozniacki C.,56.0,2.0,2-6,3-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Collins D.R.,Suarez Navarro C.,43.0,26.0,6-2,6-4,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Goerges J.,Sabalenka A.,13.0,45.0,6-1,4-6,4-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Kanepi K.,Ostapenko J.,44.0,12.0,3-6,5-7,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Rybarikova M.,Hsieh S.W.,19.0,52.0,1-6,,,Rybarikova M. Retired
Eastbourne International,2018-06-24,2018-06-30,3,Vekic D.,Strycova B.,54.0,23.0,1-6,4-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Buzarnescu M.,Bertens K.,28.0,20.0,3-6,7-6,6-3,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Mertens E.,Kuznetsova S.,15.0,57.0,6-1,6-1,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Bondarenko K.,Kvitova P.,89.0,8.0,5-7,3-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Dart H.,Sevastova A.,181.0,21.0,3-6,4-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Van Uytvanck A.,Kasatkina D.,46.0,14.0,7-5,4-6,1-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Gavrilova D.,Radwanska A.,25.0,31.0,7-5,6-7,0-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Konta J.,Krunic A.,22.0,39.0,6-1,6-3,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Cibulkova D.,Kerber A.,32.0,11.0,3-6,3-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Mladenovic K.,Barty A.,60.0,17.0,3-6,2-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Sevastova A.,Kasatkina D.,21.0,14.0,4-6,4-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Buzarnescu M.,Ostapenko J.,28.0,12.0,1-6,2-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Kvitova P.,Radwanska A.,8.0,31.0,,,,Kvitova P. Retired
Eastbourne International,2018-06-24,2018-06-30,3,Sabalenka A.,Mertens E.,45.0,15.0,7-5,2-6,7-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Kerber A.,Collins D.R.,11.0,43.0,6-1,6-1,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Barty A.,Hsieh S.W.,17.0,52.0,6-0,6-4,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Konta J.,Wozniacki C.,22.0,2.0,6-4,1-6,4-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Strycova B.,Pliskova Ka.,23.0,7.0,3-6,4-6,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Ostapenko J.,Radwanska A.,12.0,31.0,2-6,5-7,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Pliskova Ka.,Sabalenka A.,7.0,45.0,3-6,6-2,6-7,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Wozniacki C.,Barty A.,2.0,17.0,6-4,6-3,,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Kasatkina D.,Kerber A.,14.0,11.0,1-6,7-6,6-7,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Radwanska A.,Sabalenka A.,31.0,45.0,3-6,6-1,3-6,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Wozniacki C.,Kerber A.,2.0,11.0,2-6,7-6,6-4,Completed
Eastbourne International,2018-06-24,2018-06-30,3,Wozniacki C.,Sabalenka A.,2.0,45.0,7-5,7-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Rodina E.,Lottner A.,120.0,128.0,3-6,7-5,6-4,Completed
Wimbledon,2018-07-02,2018-07-14,3,Zhang S.,Petkovic A.,31.0,95.0,4-6,6-4,2-6,Completed
Wimbledon,2018-07-02,2018-07-14,3,Wickmayer Y.,Barthel M.,101.0,118.0,7-5,6-4,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Pliskova Kr.,Dulgheru A.,77.0,141.0,4-6,6-1,2-6,Completed
Wimbledon,2018-07-02,2018-07-14,3,Dart H.,Pliskova Ka.,171.0,8.0,6-7,6-2,1-6,Completed
Wimbledon,2018-07-02,2018-07-14,3,Rybarikova M.,Cirstea S.,19.0,51.0,5-7,3-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Vekic D.,Stephens S.,55.0,4.0,6-1,6-3,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Sevastova A.,Giorgi C.,21.0,52.0,1-6,6-2,4-6,Completed
Wimbledon,2018-07-02,2018-07-14,3,Tomljanovic A.,Keys M.,65.0,11.0,4-6,2-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Makarova E.,Martic P.,35.0,43.0,7-6,2-6,6-3,Completed
Wimbledon,2018-07-02,2018-07-14,3,Pera B.,Kumkhum L.,71.0,91.0,6-4,2-6,3-6,Completed
Wimbledon,2018-07-02,2018-07-14,3,Williams V.,Larsson J.,9.0,58.0,6-7,6-2,6-1,Completed
Wimbledon,2018-07-02,2018-07-14,3,Azarenka V.,Alexandrova E.,87.0,110.0,7-6,6-3,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Peterson R.,Kuzmova V.,78.0,69.0,7-6,7-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Lepchenko V.,Wozniacki C.,97.0,2.0,0-6,3-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Stefkova B.,Bertens K.,717.0,20.0,3-6,2-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Krunic A.,Brengle M.,39.0,108.0,6-2,3-6,3-6,Completed
Wimbledon,2018-07-02,2018-07-14,3,Blinkova A.,Wang Yaf.,107.0,84.0,6-7,6-4,6-4,Completed
Wimbledon,2018-07-02,2018-07-14,3,Rus A.,Williams S.,105.0,181.0,5-7,3-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Begu I.,Swan K.,36.0,204.0,2-6,2-6,,Completed
Wimbledon,2018-07-02,2018-07-14,3,Schmiedlova A.,Mladenovic K.,89.0,62.0,7-5,2-6,2-6,Completed
