Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Istanbul Cup,2021-04-19,2021-04-25,3,Kudermetova V.,Pera B.,29.0,70.0,6-4,3-6,7-6,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Zvonareva V.,Hercog P.,115.0,73.0,6-3,6-3,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Krejcikova B.,Buyukakcay C.,42.0,177.0,6-7,6-2,6-0,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Martic P.,Ferro F.,21.0,57.0,5-7,2-6,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Diyas Z.,Kanepi K.,90.0,65.0,4-6,4-6,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Kostyuk M.,Kasatkina D.,85.0,37.0,6-3,7-5,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Wang Q.,Konjuh A.,50.0,241.0,1-6,4-6,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Cirstea S.,Potapova A.,67.0,76.0,7-6,6-4,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Siniakova K.,Mladenovic K.,69.0,55.0,6-4,3-6,6-4,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Mertens E.,Golubic V.,17.0,86.0,6-4,4-6,6-1,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Kudermetova V.,Kanepi K.,29.0,65.0,6-4,6-3,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Ferro F.,Zvonareva V.,57.0,115.0,6-3,6-3,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Bogdan A.,Krejcikova B.,102.0,42.0,6-3,6-3,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Kostyuk M.,Konjuh A.,85.0,241.0,7-5,4-6,6-3,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Cirstea S.,Ferro F.,67.0,57.0,6-4,,,Ferro F. Retired
Istanbul Cup,2021-04-19,2021-04-25,3,Siniakova K.,Mertens E.,69.0,17.0,4-6,4-6,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Kudermetova V.,Bogdan A.,29.0,102.0,2-6,6-3,6-3,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Kudermetova V.,Mertens E.,29.0,17.0,1-6,4-6,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Kostyuk M.,Cirstea S.,85.0,67.0,4-6,4-6,,Completed
Istanbul Cup,2021-04-19,2021-04-25,3,Mertens E.,Cirstea S.,17.0,67.0,1-6,6-7,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Schunk N.,Bencic B.,928.0,12.0,4-6,2-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Petkovic A.,Sakkari M.,103.0,19.0,2-6,2-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Muchova K.,Alexandrova E.,22.0,34.0,6-4,2-6,3-6,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Middendorf J.,Kontaveit A.,,27.0,2-6,3-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Friedsam A.L.,Eikeri U.,125.0,271.0,6-2,6-0,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Barthel M.,Siegemund L.,186.0,58.0,4-6,6-3,1-6,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Brady J.,Kvitova P.,14.0,10.0,4-6,3-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Sabalenka A.,Zhang S.,7.0,40.0,6-2,6-2,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Korpatsch T.,Pliskova Ka.,137.0,9.0,5-7,6-3,3-6,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Ostapenko J.,Voegele S.,52.0,129.0,6-4,7-5,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Gorgodze E.,Kerber A.,215.0,26.0,2-6,2-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Bouzkova M.,Vondrousova M.,56.0,20.0,1-6,6-7,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Kontaveit A.,Kenin S.,27.0,4.0,7-5,6-4,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Siegemund L.,Barty A.,58.0,1.0,0-6,5-7,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Kvitova P.,Sakkari M.,10.0,19.0,6-3,3-6,6-3,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Ostapenko J.,Pliskova Ka.,52.0,9.0,7-6,4-6,3-6,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Friedsam A.L.,Sabalenka A.,125.0,7.0,4-6,2-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Halep S.,Vondrousova M.,3.0,20.0,6-1,6-3,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Kerber A.,Svitolina E.,26.0,5.0,6-7,3-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Bencic B.,Alexandrova E.,12.0,34.0,1-6,5-7,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Barty A.,Pliskova Ka.,1.0,9.0,2-6,6-1,7-5,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Kvitova P.,Svitolina E.,10.0,5.0,7-6,5-7,2-6,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Halep S.,Alexandrova E.,3.0,34.0,6-1,6-4,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Kontaveit A.,Sabalenka A.,27.0,7.0,5-7,6-4,1-6,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Barty A.,Svitolina E.,1.0,5.0,4-6,7-6,6-2,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Halep S.,Sabalenka A.,3.0,7.0,3-6,2-6,,Completed
Porsche Tennis Grand Prix,2021-04-19,2021-04-25,3,Sabalenka A.,Barty A.,7.0,1.0,6-3,0-6,3-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Vondrousova M.,Kerber A.,21.0,26.0,6-7,1-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Jimenez V.,Bertens K.,901.0,10.0,4-6,0-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Teichmann J.,Svitolina E.,40.0,5.0,2-6,6-4,7-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Bouzkova M.,Kvitova P.,56.0,12.0,2-6,3-2,,Bouzkova M. Retired
Mutua Madrid Open,2021-04-29,2021-05-08,3,Shvedova Y.,Jabeur O.,725.0,25.0,2-6,3-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Konta J.,Putintseva Y.,18.0,30.0,6-4,6-2,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Badosa P.,Krejcikova B.,62.0,39.0,6-1,7-5,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Vesnina E.,Kudermetova V.,,28.0,1-6,4-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Barty A.,Rogers S.,1.0,43.0,6-2,6-1,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Zidansek T.,Hsieh S.W.,80.0,65.0,6-2,6-4,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Kovinic D.,Stephens S.,63.0,51.0,4-6,1-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Riske A.,Swiatek I.,27.0,17.0,1-6,1-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Kozlova K.,Siegemund L.,137.0,59.0,4-6,2-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Sevastova A.,Bogdan A.,54.0,102.0,6-0,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Mladenovic K.,Bencic B.,55.0,11.0,4-6,2-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pera B.,Martic P.,70.0,24.0,6-3,6-2,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Zvonareva V.,Sabalenka A.,114.0,7.0,1-6,2-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Kasatkina D.,Begu I.,37.0,75.0,4-6,6-4,7-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Anisimova A.,Sakkari M.,38.0,19.0,6-0,1-6,4-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Muchova K.,Wang Q.,20.0,47.0,6-1,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Kontaveit A.,Stojanovic N.,29.0,88.0,7-6,7-5,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Doi M.,Osaka N.,79.0,2.0,5-7,2-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pegula J.,Cirstea S.,33.0,58.0,7-6,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Halep S.,Sorribes Tormo S.,3.0,46.0,6-0,7-5,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Linette M.,Zheng S.,48.0,57.0,2-6,6-3,1-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Mertens E.,Zhang S.,16.0,44.0,6-3,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pavlyuchenkova A.,Keys M.,41.0,23.0,7-5,6-2,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pliskova Ka.,Gauff C.,9.0,35.0,5-7,6-3,6-2,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Ostapenko J.,Hercog P.,50.0,73.0,6-3,6-1,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Rybakina E.,Tomljanovic A.,22.0,78.0,6-4,6-0,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Alexandrova E.,Azarenka V.,32.0,15.0,5-7,6-3,1-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Williams V.,Brady J.,91.0,14.0,2-6,4-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Barty A.,Zidansek T.,1.0,80.0,6-4,1-6,6-3,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Sevastova A.,Konta J.,54.0,18.0,6-3,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Siegemund L.,Swiatek I.,59.0,17.0,3-6,3-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Jabeur O.,Stephens S.,25.0,51.0,4-6,6-1,6-3,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Kerber A.,Kvitova P.,26.0,12.0,4-6,5-7,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Bertens K.,Kudermetova V.,10.0,28.0,4-6,3-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Badosa P.,Teichmann J.,62.0,40.0,5-7,6-1,6-2,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Bencic B.,Pera B.,11.0,70.0,3-6,6-1,7-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Osaka N.,Muchova K.,2.0,20.0,4-6,6-3,1-6,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Sabalenka A.,Kasatkina D.,7.0,37.0,6-3,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Kontaveit A.,Sakkari M.,29.0,19.0,3-6,1-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pavlyuchenkova A.,Pliskova Ka.,41.0,9.0,6-0,7-5,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Halep S.,Zheng S.,3.0,57.0,6-0,6-4,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Brady J.,Ostapenko J.,14.0,50.0,6-2,6-1,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pegula J.,Azarenka V.,33.0,15.0,,,,Azarenka V. Retired
Mutua Madrid Open,2021-04-29,2021-05-08,3,Mertens E.,Rybakina E.,16.0,22.0,7-6,7-5,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Kvitova P.,Kudermetova V.,12.0,28.0,6-3,4-6,6-4,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Bencic B.,Jabeur O.,11.0,25.0,7-6,4-3,,Jabeur O. Retired
Mutua Madrid Open,2021-04-29,2021-05-08,3,Badosa P.,Sevastova A.,62.0,54.0,6-7,7-6,6-0,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Swiatek I.,Barty A.,17.0,1.0,5-7,4-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Halep S.,Mertens E.,3.0,16.0,6-4,5-7,5-7,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pegula J.,Sabalenka A.,33.0,7.0,1-6,2-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pavlyuchenkova A.,Brady J.,41.0,14.0,7-5,6-7,6-3,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Muchova K.,Sakkari M.,20.0,19.0,6-0,6-7,7-5,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Badosa P.,Bencic B.,62.0,11.0,6-4,7-5,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Barty A.,Kvitova P.,1.0,12.0,6-1,3-6,6-3,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Pavlyuchenkova A.,Muchova K.,41.0,20.0,7-6,7-6,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Sabalenka A.,Mertens E.,7.0,16.0,6-1,4-0,,Mertens E. Retired
Mutua Madrid Open,2021-04-29,2021-05-08,3,Barty A.,Badosa P.,1.0,62.0,6-4,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Sabalenka A.,Pavlyuchenkova A.,7.0,41.0,6-2,6-3,,Completed
Mutua Madrid Open,2021-04-29,2021-05-08,3,Sabalenka A.,Barty A.,7.0,1.0,6-0,3-6,6-4,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Gauff C.,Putintseva Y.,35.0,34.0,7-5,4-6,6-4,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Teichmann J.,Sevastova A.,54.0,47.0,6-3,1-6,3-6,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Rogers S.,Martic P.,43.0,25.0,7-5,3-6,4-6,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Kvitova P.,Linette M.,10.0,46.0,1-6,6-0,6-2,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Kostyuk M.,Alexandrova E.,79.0,33.0,3-6,1-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Anisimova A.,Wang Q.,39.0,48.0,7-5,6-3,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Zhang S.,Brady J.,41.0,13.0,1-6,4-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Swiatek I.,Riske A.,15.0,27.0,5-4,,,Riske A. Retired
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Kasatkina D.,Pegula J.,37.0,31.0,5-7,3-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Hercog P.,Sakkari M.,74.0,19.0,6-7,6-3,2-6,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Mchale C.,Zvonareva V.,94.0,113.0,3-6,0-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Giorgi C.,Sorribes Tormo S.,83.0,51.0,6-7,7-6,5-7,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Bencic B.,Mladenovic K.,11.0,53.0,3-6,4-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Shvedova Y.,Trevisan M.,665.0,97.0,0-6,7-6,7-6,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Siegemund L.,Podoroska N.,55.0,44.0,6-2,6-7,1-6,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Stephens S.,Keys M.,65.0,23.0,6-4,2-6,5-7,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Garcia C.,Cocciaretto E.,56.0,111.0,7-6,6-2,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pera B.,Zidansek T.,69.0,77.0,6-3,6-2,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Kudermetova V.,Mertens E.,28.0,14.0,4-6,6-2,6-3,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Krejcikova B.,Zheng S.,40.0,58.0,6-2,6-0,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Tig P.M.,Muguruza G.,64.0,12.0,1-6,2-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Tomljanovic A.,Vondrousova M.,80.0,21.0,6-4,6-2,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Kerber A.,Cornet A.,26.0,60.0,6-2,7-5,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Konta J.,Ostapenko J.,18.0,49.0,3-6,1-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Barty A.,Shvedova Y.,1.0,665.0,6-4,6-1,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pliskova Ka.,Sevastova A.,9.0,47.0,6-2,6-3,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Gauff C.,Sakkari M.,35.0,19.0,6-1,1-6,6-1,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Svitolina E.,Anisimova A.,6.0,39.0,2-6,6-3,6-4,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Zvonareva V.,Kvitova P.,113.0,10.0,6-4,3-6,6-4,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pegula J.,Osaka N.,31.0,2.0,7-6,6-2,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Muguruza G.,Pera B.,12.0,69.0,2-6,6-0,7-5,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Garcia C.,Kudermetova V.,56.0,28.0,4-6,4-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Sorribes Tormo S.,Sabalenka A.,51.0,4.0,5-7,1-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Mladenovic K.,Martic P.,53.0,25.0,5-7,3-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Alexandrova E.,Brady J.,33.0,13.0,,,,Brady J. Retired
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Tomljanovic A.,Ostapenko J.,80.0,49.0,2-6,6-7,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Williams S.,Podoroska N.,8.0,44.0,6-7,5-7,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Keys M.,Swiatek I.,23.0,15.0,5-7,1-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Krejcikova B.,Kenin S.,40.0,5.0,6-1,6-4,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Halep S.,Kerber A.,3.0,26.0,6-1,3-3,,Halep S. Retired
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Gauff C.,Sabalenka A.,35.0,4.0,7-5,6-3,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Alexandrova E.,Pegula J.,33.0,31.0,2-6,4-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Martic P.,Podoroska N.,25.0,44.0,3-6,6-1,6-2,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Barty A.,Kudermetova V.,1.0,28.0,6-3,6-3,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Swiatek I.,Krejcikova B.,15.0,40.0,3-6,7-6,7-5,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pliskova Ka.,Zvonareva V.,9.0,113.0,7-5,6-3,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Kerber A.,Ostapenko J.,26.0,49.0,6-4,3-6,4-6,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Svitolina E.,Muguruza G.,6.0,12.0,6-4,6-2,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pegula J.,Martic P.,31.0,25.0,5-7,4-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pliskova Ka.,Ostapenko J.,9.0,49.0,4-6,7-5,7-6,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Barty A.,Gauff C.,1.0,35.0,6-4,2-1,,Barty A. Retired
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Swiatek I.,Svitolina E.,15.0,6.0,6-2,7-5,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pliskova Ka.,Martic P.,9.0,25.0,6-1,3-6,6-2,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Gauff C.,Swiatek I.,35.0,15.0,6-7,3-6,,Completed
Internazionali BNL d'Italia,2021-05-10,2021-05-16,3,Pliskova Ka.,Swiatek I.,9.0,15.0,0-6,0-6,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Badosa P.,Petkovic A.,44.0,106.0,6-2,6-3,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Tig P.M.,Buzarnescu M.,62.0,179.0,6-4,5-7,2-6,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Podoroska N.,Babos T.,42.0,107.0,6-2,4-6,6-3,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Dodin O.,Pliskova Kr.,114.0,88.0,6-3,7-5,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Juvan K.,Putintseva Y.,100.0,35.0,6-4,2-6,1-6,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Fernandez L.A.,Hercog P.,69.0,73.0,7-5,6-1,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Zhang S.,Osorio M.,43.0,115.0,2-6,6-1,6-7,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Bucsa C.,Kovinic D.,172.0,61.0,3-6,6-4,6-1,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Tomova V.,Radivojevic L.,123.0,,6-2,6-3,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Jorovic I.,Tomljanovic A.,251.0,76.0,4-6,3-6,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Konjuh A.,Van Uytvanck A.,188.0,67.0,6-2,1-6,7-5,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Peterson R.,Stojanovic N.,60.0,86.0,5-7,6-1,6-0,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Wang Xiy.,Sasnovich A.,145.0,103.0,7-6,0-6,2-6,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Kalinskaya A.,Mladenovic K.,111.0,59.0,6-0,7-6,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Jani R.L.,Martincova T.,220.0,94.0,6-2,0-6,7-5,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Danilovic O.,Rakhimova K.,158.0,136.0,2-6,4-6,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Badosa P.,Buzarnescu M.,44.0,179.0,6-0,6-4,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Podoroska N.,Dodin O.,42.0,114.0,6-2,6-3,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Putintseva Y.,Konjuh A.,35.0,188.0,3-6,4-6,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Tomljanovic A.,Peterson R.,76.0,60.0,6-4,2-6,1-2,Tomljanovic A. Retired
Serbia Ladies Open,2021-05-16,2021-05-22,3,Bucsa C.,Sasnovich A.,172.0,103.0,4-6,7-5,0-6,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Osorio M.,Rakhimova K.,115.0,136.0,4-6,6-3,6-4,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Kalinskaya A.,Jani R.L.,111.0,220.0,6-4,1-6,3-6,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Fernandez L.A.,Tomova V.,69.0,123.0,3-6,6-4,2-6,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Konjuh A.,Podoroska N.,188.0,42.0,6-4,6-3,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Sasnovich A.,Osorio M.,103.0,115.0,4-6,2-6,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Badosa P.,Peterson R.,44.0,60.0,6-2,6-4,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Tomova V.,Jani R.L.,123.0,220.0,6-1,2-6,7-5,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Osorio M.,Konjuh A.,115.0,188.0,6-7,6-7,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Tomova V.,Badosa P.,123.0,44.0,1-6,2-6,,Completed
Serbia Ladies Open,2021-05-16,2021-05-22,3,Badosa P.,Konjuh A.,44.0,188.0,6-2,2-0,,Konjuh A. Retired
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Hsieh S.W.,Kasatkina D.,63.0,37.0,4-6,3-6,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Paolini J.,Anisimova A.,91.0,40.0,2-6,1-6,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Wang Q.,Doi M.,48.0,82.0,6-2,5-7,6-1,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Hibino N.,Di Giuseppe M.,84.0,218.0,5-7,6-7,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Tauson C.,Siniakova K.,90.0,68.0,1-6,3-6,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Williams S.,Pigato L.,8.0,572.0,6-3,6-2,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Mcnally C.,Stephens S.,109.0,65.0,6-7,4-6,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Williams V.,Schmiedlova A.,102.0,125.0,7-5,2-6,2-6,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Ormaechea P.,Garcia C.,291.0,53.0,4-6,4-6,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Giorgi C.,Mchale C.,83.0,95.0,6-7,6-4,6-4,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Sorribes Tormo S.,Pera B.,50.0,70.0,6-4,6-2,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Golubic V.,Friedsam A.L.,72.0,110.0,4-6,7-6,2-6,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Martic P.,Gracheva V.,23.0,89.0,6-4,6-2,,Completed
Emilia-Romagna Open,2021-05-16,2021-05-22,3,Gauff C.,Kanepi K.,30.0,66.0,7-6,7-6,,Completed
