Tournament,Start date,End date,Best of,Player 1,Player 2,Rank 1,Rank 2,Set 1,Set 2,Set 3,Comment
Australian Open,2016-01-18,2016-01-30,3,Pliskova Kr.,Puig M.,114.0,52.0,6-4,6-7,7-9,Completed
Australian Open,2016-01-18,2016-01-30,3,Kvitova P.,Gavrilova D.,7.0,39.0,4-6,4-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Ivanovic A.,Sevastova A.,23.0,113.0,6-3,6-3,,Completed
Australian Open,2016-01-18,2016-01-30,3,Arruabarrena L.,Lepchenko V.,86.0,51.0,6-7,4-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Svitolina E.,Osaka N.,21.0,127.0,4-6,4-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Konta J.,Zheng S.,47.0,83.0,6-2,6-3,,Completed
Australian Open,2016-01-18,2016-01-30,3,Strycova B.,King V.,48.0,349.0,7-6,6-4,,Completed
Australian Open,2016-01-18,2016-01-30,3,Flipkens K.,Muguruza G.,80.0,3.0,4-6,2-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Larsson J.,Brengle M.,50.0,49.0,5-7,6-4,1-6,Completed
Australian Open,2016-01-18,2016-01-30,3,Azarenka V.,Kovinic D.,16.0,54.0,6-1,6-2,,Completed
Australian Open,2016-01-18,2016-01-30,3,Lisicki S.,Allertova D.,32.0,66.0,3-6,6-2,4-6,Completed
Australian Open,2016-01-18,2016-01-30,3,Siegemund L.,Jankovic J.,97.0,22.0,3-6,7-6,6-4,Completed
Australian Open,2016-01-18,2016-01-30,3,Keys M.,Shvedova Y.,17.0,70.0,6-7,6-3,6-3,Completed
Australian Open,2016-01-18,2016-01-30,3,Cornet A.,Zhang S.,33.0,133.0,3-6,3-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Kerber A.,Dulgheru A.,6.0,61.0,6-2,6-4,,Completed
Australian Open,2016-01-18,2016-01-30,3,Makarova E.,Maria T.,24.0,73.0,6-4,6-2,,Completed
Australian Open,2016-01-18,2016-01-30,3,Bacsinszky T.,Beck A.,14.0,55.0,2-6,3-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Goerges J.,Pliskova Ka.,45.0,12.0,6-7,1-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Bondarenko K.,Bencic B.,92.0,13.0,6-4,2-6,4-6,Completed
Australian Open,2016-01-18,2016-01-30,3,Sharapova M.,Davis L.,5.0,103.0,6-1,6-7,6-0,Completed
Australian Open,2016-01-18,2016-01-30,3,Friedsam A.L.,Vinci R.,82.0,15.0,0-6,6-4,6-4,Completed
Australian Open,2016-01-18,2016-01-30,3,Puig M.,Radwanska A.,52.0,4.0,4-6,0-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Gasparyan M.,Putintseva Y.,58.0,76.0,6-3,6-4,,Completed
Australian Open,2016-01-18,2016-01-30,3,Mladenovic K.,Gavrilova D.,30.0,39.0,4-6,6-4,9-11,Completed
Australian Open,2016-01-18,2016-01-30,3,Kasatkina D.,Williams S.,69.0,1.0,1-6,1-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Suarez Navarro C.,Kulichkova E.,11.0,109.0,6-4,2-0,,Kulichkova E. Retired
Australian Open,2016-01-18,2016-01-30,3,Allertova D.,Konta J.,66.0,47.0,2-6,2-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Makarova E.,Pliskova Ka.,24.0,12.0,6-3,6-2,,Completed
Australian Open,2016-01-18,2016-01-30,3,Muguruza G.,Strycova B.,3.0,48.0,3-6,2-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Beck A.,Siegemund L.,55.0,97.0,6-0,6-4,,Completed
Australian Open,2016-01-18,2016-01-30,3,Azarenka V.,Osaka N.,16.0,127.0,6-1,6-1,,Completed
Australian Open,2016-01-18,2016-01-30,3,Brengle M.,Kerber A.,49.0,6.0,1-6,3-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Keys M.,Ivanovic A.,17.0,23.0,4-6,6-4,6-4,Completed
Australian Open,2016-01-18,2016-01-30,3,Zhang S.,Lepchenko V.,133.0,51.0,6-1,6-3,,Completed
Australian Open,2016-01-18,2016-01-30,3,Sharapova M.,Bencic B.,5.0,13.0,7-5,7-5,,Completed
Australian Open,2016-01-18,2016-01-30,3,Gasparyan M.,Williams S.,58.0,1.0,2-6,1-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Radwanska A.,Friedsam A.L.,4.0,82.0,6-7,6-1,7-5,Completed
Australian Open,2016-01-18,2016-01-30,3,Suarez Navarro C.,Gavrilova D.,11.0,39.0,0-6,6-3,6-2,Completed
Australian Open,2016-01-18,2016-01-30,3,Kerber A.,Beck A.,6.0,55.0,6-4,6-0,,Completed
Australian Open,2016-01-18,2016-01-30,3,Strycova B.,Azarenka V.,48.0,16.0,2-6,4-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Konta J.,Makarova E.,47.0,24.0,4-6,6-4,8-6,Completed
Australian Open,2016-01-18,2016-01-30,3,Keys M.,Zhang S.,17.0,133.0,6-3,3-6,3-6,Completed
Australian Open,2016-01-18,2016-01-30,3,Radwanska A.,Suarez Navarro C.,4.0,11.0,6-1,6-3,,Completed
Australian Open,2016-01-18,2016-01-30,3,Williams S.,Sharapova M.,1.0,5.0,6-4,6-1,,Completed
Australian Open,2016-01-18,2016-01-30,3,Kerber A.,Azarenka V.,6.0,16.0,6-3,7-5,,Completed
Australian Open,2016-01-18,2016-01-30,3,Zhang S.,Konta J.,133.0,47.0,4-6,1-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Williams S.,Radwanska A.,1.0,4.0,6-0,6-4,,Completed
Australian Open,2016-01-18,2016-01-30,3,Konta J.,Kerber A.,47.0,6.0,5-7,2-6,,Completed
Australian Open,2016-01-18,2016-01-30,3,Williams S.,Kerber A.,1.0,6.0,4-6,6-3,4-6,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Ostapenko J.,Wickmayer Y.,85.0,55.0,4-6,3-6,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Witthoeft C.,Paszek T.,76.0,125.0,6-3,6-3,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Kozlova K.,Strycova B.,177.0,41.0,6-3,6-4,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Niculescu M.,Vikhlyantseva N.,37.0,265.0,6-0,6-3,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Siniakova K.,Babos T.,109.0,51.0,6-7,5-7,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Koukalova K.,Pavlyuchenkova A.,111.0,26.0,4-6,6-4,4-6,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Gasparyan M.,Jovanovski B.,43.0,86.0,6-1,6-2,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Mladenovic K.,Siegemund L.,30.0,87.0,6-1,5-7,1-6,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Beck A.,Hradecka L.,39.0,71.0,4-6,6-4,7-5,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Vesnina E.,Tig P.M.,122.0,124.0,3-6,6-3,6-1,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Rodina E.,Cibulkova D.,98.0,66.0,3-6,0-6,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Flipkens K.,Kasatkina D.,69.0,63.0,4-6,7-5,4-6,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Gasparyan M.,Ivanovic A.,43.0,20.0,5-7,2-6,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Wickmayer Y.,Vinci R.,55.0,16.0,2-6,6-7,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Vesnina E.,Kozlova K.,122.0,177.0,6-2,3-6,2-6,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Babos T.,Niculescu M.,51.0,37.0,4-6,6-1,6-3,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Siegemund L.,Kasatkina D.,87.0,63.0,3-6,4-6,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Beck A.,Bencic B.,39.0,11.0,6-7,3-6,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Cibulkova D.,Wozniacki C.,66.0,18.0,6-4,7-5,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Witthoeft C.,Pavlyuchenkova A.,76.0,26.0,1-6,5-7,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Vinci R.,Babos T.,16.0,51.0,7-6,4-6,7-6,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Kozlova K.,Ivanovic A.,177.0,20.0,1-6,5-7,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Cibulkova D.,Kasatkina D.,66.0,63.0,6-4,5-7,3-6,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Bencic B.,Pavlyuchenkova A.,11.0,26.0,6-7,6-4,6-2,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Vinci R.,Ivanovic A.,16.0,20.0,7-5,6-4,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Bencic B.,Kasatkina D.,11.0,63.0,6-4,6-3,,Completed
Ladies Trophy,2016-02-09,2016-02-14,3,Bencic B.,Vinci R.,11.0,16.0,4-6,3-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Sevastova A.,Kucova K.,103.0,140.0,4-6,7-6,7-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Radwanska U.,Hsu C.W.,113.0,327.0,6-4,7-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Zhang Yux.,Kuwata H.,196.0,199.0,5-7,7-6,6-2,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Pliskova Kr.,Doi M.,102.0,61.0,3-6,4-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Reix S.,Kato M.,246.0,184.0,6-7,3-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Osaka N.,Minella M.,112.0,173.0,2-6,6-7,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Vekic D.,Riske A.,108.0,92.0,4-6,7-6,6-3,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Kulichkova E.,Lee Y-H.,95.0,218.0,3-6,6-4,6-4,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Putintseva Y.,Melnikova M.,64.0,212.0,6-2,6-3,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Chang K.C.,Voegele S.,155.0,117.0,6-1,3-6,4-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Pous-T. L.,Zheng S.,185.0,70.0,2-6,5-7,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Kichenok L.,Diyas Z.,349.0,68.0,7-5,1-6,2-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Wang Q.,Nara K.,94.0,89.0,1-6,3-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Okuno A.,Hsieh S.W.,288.0,81.0,6-7,6-4,2-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Linette M.,Wang Yaf.,97.0,137.0,7-5,7-5,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Williams V.,Lee P.C.,12.0,529.0,6-3,6-2,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Diyas Z.,Kulichkova E.,68.0,95.0,5-7,6-0,4-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Kato M.,Putintseva Y.,184.0,64.0,4-6,7-5,0-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Zhang Yux.,Nara K.,196.0,89.0,2-6,6-4,3-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Vekic D.,Sevastova A.,108.0,103.0,5-7,6-2,5-7,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Zheng S.,Voegele S.,70.0,117.0,4-6,4-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Linette M.,Doi M.,97.0,61.0,2-6,3-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Williams V.,Radwanska U.,12.0,113.0,6-4,6-2,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Minella M.,Hsieh S.W.,173.0,81.0,4-6,6-4,2-6,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Nara K.,Doi M.,89.0,61.0,,,,Nara K. Retired
Taiwan Open,2016-02-08,2016-02-14,3,Kulichkova E.,Hsieh S.W.,95.0,81.0,0-6,2-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Putintseva Y.,Voegele S.,64.0,117.0,6-3,,,Voegele S. Retired
Taiwan Open,2016-02-08,2016-02-14,3,Williams V.,Sevastova A.,12.0,103.0,7-5,6-2,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Hsieh S.W.,Doi M.,81.0,61.0,0-6,2-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Putintseva Y.,Williams V.,64.0,12.0,5-7,3-6,,Completed
Taiwan Open,2016-02-08,2016-02-14,3,Doi M.,Williams V.,61.0,12.0,4-6,2-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Brengle M.,Makarova E.,60.0,31.0,6-4,7-5,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Giorgi C.,Petkovic A.,40.0,28.0,2-6,1-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Tsurenko L.,Mladenovic K.,34.0,30.0,2-6,6-7,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Garcia C.,Schmiedlova A.,38.0,29.0,6-4,6-1,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Kuznetsova S.,Goerges J.,18.0,54.0,0-6,1-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Pliskova Ka.,Vandeweghe C.,14.0,46.0,6-7,1-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Cepelova J.,Svitolina E.,133.0,21.0,3-6,1-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Strycova B.,Pironkova T.,47.0,93.0,6-4,6-3,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Gavrilova D.,Ivanovic A.,35.0,17.0,1-6,0-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Zheng S.,Errani S.,72.0,22.0,5-7,3-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Bencic B.,Jankovic J.,9.0,20.0,6-4,5-7,4-6,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Shvedova Y.,Vinci R.,82.0,13.0,6-0,4-6,6-3,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Strycova B.,Goerges J.,47.0,54.0,2-6,6-3,6-1,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Suarez Navarro C.,Garcia C.,11.0,38.0,6-4,4-6,3-6,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Shvedova Y.,Errani S.,82.0,22.0,3-6,0-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Ivanovic A.,Halep S.,17.0,3.0,7-6,6-2,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Petkovic A.,Jankovic J.,28.0,20.0,6-3,6-2,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Svitolina E.,Muguruza G.,21.0,5.0,7-6,6-3,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Brengle M.,Kvitova P.,60.0,8.0,0-6,7-6,6-3,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Vandeweghe C.,Mladenovic K.,46.0,30.0,7-5,3-6,6-4,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Garcia C.,Petkovic A.,38.0,28.0,6-3,6-4,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Errani S.,Brengle M.,22.0,60.0,4-6,6-1,6-4,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Svitolina E.,Vandeweghe C.,21.0,46.0,6-4,1-6,6-2,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Ivanovic A.,Strycova B.,17.0,47.0,6-7,3-6,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Errani S.,Svitolina E.,22.0,21.0,6-4,6-4,,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Garcia C.,Strycova B.,38.0,47.0,2-6,6-3,3-6,Completed
Dubai Duty Free Tennis Championships,2016-02-15,2016-02-20,3,Errani S.,Strycova B.,22.0,47.0,6-0,6-2,,Completed
Rio Open,2016-02-15,2016-02-21,3,Ce G.,Bogdan A.,246.0,160.0,2-6,3-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Cepede Royg V.,Tatishvili A.,128.0,116.0,6-7,6-1,6-3,Completed
Rio Open,2016-02-15,2016-02-21,3,Hercog P.,Brady J.,83.0,219.0,6-4,6-2,,Completed
Rio Open,2016-02-15,2016-02-21,3,Rogers S.,Mitu A.,131.0,102.0,6-2,6-2,,Completed
Rio Open,2016-02-15,2016-02-21,3,Vickery S.,Kovinic D.,156.0,50.0,3-6,7-5,4-6,Completed
Rio Open,2016-02-15,2016-02-21,3,Cirstea S.,Haddad Maia B.,199.0,228.0,6-2,6-1,,Completed
Rio Open,2016-02-15,2016-02-21,3,Duque Marino M.,Parmentier P.,81.0,117.0,7-5,6-7,6-3,Completed
Rio Open,2016-02-15,2016-02-21,3,Maria T.,Schiavone F.,90.0,132.0,1-6,1-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Burger C.,Mchale C.,187.0,64.0,7-6,2-6,6-1,Completed
Rio Open,2016-02-15,2016-02-21,3,Irigoyen M.,Kostova E.,204.0,258.0,5-7,5-7,,Completed
Rio Open,2016-02-15,2016-02-21,3,Glushko J.,Goncalves P.C.,125.0,285.0,3-6,1-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Oprandi R.,Soler Espinosa S.,124.0,171.0,1-6,2-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Peterson R.,Arruabarrena L.,136.0,89.0,0-6,3-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Dominguez Lino L.,Larsson J.,104.0,48.0,5-7,4-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Martic P.,Pereira T.,162.0,43.0,6-3,7-5,,Completed
Rio Open,2016-02-15,2016-02-21,3,Torro Flor M.T.,Erakovic M.,127.0,179.0,6-7,7-6,2-6,Completed
Rio Open,2016-02-15,2016-02-21,3,Duque Marino M.,Schiavone F.,81.0,132.0,4-6,6-4,5-7,Completed
Rio Open,2016-02-15,2016-02-21,3,Cirstea S.,Hercog P.,199.0,83.0,7-5,7-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Burger C.,Kostova E.,187.0,258.0,6-3,6-0,,Completed
Rio Open,2016-02-15,2016-02-21,3,Cepede Royg V.,Rogers S.,128.0,131.0,5-7,4-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Bogdan A.,Arruabarrena L.,160.0,89.0,5-7,7-5,3-6,Completed
Rio Open,2016-02-15,2016-02-21,3,Goncalves P.C.,Larsson J.,285.0,48.0,6-4,6-4,,Completed
Rio Open,2016-02-15,2016-02-21,3,Soler Espinosa S.,Kovinic D.,171.0,50.0,2-6,3-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Erakovic M.,Martic P.,179.0,162.0,6-7,7-5,2-6,Completed
Rio Open,2016-02-15,2016-02-21,3,Burger C.,Schiavone F.,187.0,132.0,6-3,6-7,3-6,Completed
Rio Open,2016-02-15,2016-02-21,3,Martic P.,Arruabarrena L.,162.0,89.0,6-4,5-7,7-5,Completed
Rio Open,2016-02-15,2016-02-21,3,Rogers S.,Goncalves P.C.,131.0,285.0,6-2,5-7,6-3,Completed
Rio Open,2016-02-15,2016-02-21,3,Cirstea S.,Kovinic D.,199.0,50.0,6-1,6-2,,Completed
Rio Open,2016-02-15,2016-02-21,3,Martic P.,Schiavone F.,162.0,132.0,3-6,3-6,,Completed
Rio Open,2016-02-15,2016-02-21,3,Rogers S.,Cirstea S.,131.0,199.0,6-4,6-4,,Completed
Rio Open,2016-02-15,2016-02-21,3,Rogers S.,Schiavone F.,131.0,132.0,6-2,2-6,2-6,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Duque Marino M.,Van Uytvanck A.,72.0,44.0,4-6,6-4,6-4,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Bertens K.,Osaka N.,106.0,114.0,4-6,2-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Pavlyuchenkova A.,Radwanska U.,25.0,109.0,6-0,2-3,,Radwanska U. Retired
Abierto Mexicano,2016-02-22,2016-02-28,3,Kontaveit A.,Konta J.,91.0,26.0,3-6,6-3,4-6,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Sakkari M.,Larsson J.,132.0,59.0,2-6,3-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Rodriguez V.,Wickmayer Y.,246.0,52.0,7-6,0-6,6-7,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Dominguez Lino L.,Cibulkova D.,105.0,66.0,0-6,0-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Kovinic D.,Maria T.,46.0,90.0,7-6,6-2,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Rogers S.,Tatishvili A.,108.0,117.0,7-6,6-0,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Glushko J.,Sanchez A.S.,147.0,317.0,6-4,6-1,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Arruabarrena L.,Govortsova O.,76.0,89.0,1-6,2-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Hercog P.,Azarenka V.,82.0,14.0,6-4,3-6,1-6,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Mchale C.,Watson H.,64.0,83.0,4-6,6-0,7-6,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Chirico L.,Stephens S.,123.0,24.0,6-1,3-6,3-6,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Crawford S.,Puig M.,111.0,58.0,4-6,4-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Falconi I.,Lucic M.,78.0,68.0,2-6,3-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Osaka N.,Duque Marino M.,114.0,72.0,6-3,7-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Glushko J.,Pavlyuchenkova A.,147.0,25.0,2-6,1-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Rogers S.,Larsson J.,108.0,59.0,1-6,7-6,5-7,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Azarenka V.,Cibulkova D.,14.0,66.0,,,,Azarenka V. Retired
Abierto Mexicano,2016-02-22,2016-02-28,3,Govortsova O.,Stephens S.,89.0,24.0,4-6,1-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Kovinic D.,Mchale C.,46.0,64.0,6-3,3-6,2-6,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Lucic M.,Konta J.,68.0,26.0,4-6,6-2,7-5,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Wickmayer Y.,Puig M.,52.0,58.0,3-6,6-3,6-3,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Cibulkova D.,Larsson J.,66.0,59.0,3-6,6-2,6-3,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Mchale C.,Lucic M.,64.0,68.0,6-4,6-7,6-2,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Pavlyuchenkova A.,Wickmayer Y.,25.0,52.0,3-6,6-7,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Stephens S.,Osaka N.,24.0,114.0,6-3,7-5,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Cibulkova D.,Mchale C.,66.0,64.0,6-3,6-3,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Wickmayer Y.,Stephens S.,52.0,24.0,2-6,0-6,,Completed
Abierto Mexicano,2016-02-22,2016-02-28,3,Stephens S.,Cibulkova D.,24.0,66.0,6-4,4-6,7-6,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Hradecka L.,Buyukakcay C.,74.0,162.0,4-6,7-6,2-6,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Al Nabhani F.,Vekic D.,378.0,104.0,0-6,0-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Lepchenko V.,Zheng S.,49.0,73.0,2-6,6-7,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Gasparyan M.,Pliskova Ka.,41.0,19.0,6-1,6-1,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Diyas Z.,Ostapenko J.,84.0,88.0,1-6,3-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Beck A.,Bondarenko K.,40.0,75.0,4-6,4-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Bouchard E.,Sevastova A.,61.0,95.0,5-7,6-3,7-6,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Wang Q.,Kasatkina D.,101.0,47.0,1-6,6-2,3-6,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Schmiedlova A.,Putintseva Y.,30.0,56.0,2-6,4-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Makarova E.,Petkovic A.,32.0,27.0,3-6,2-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Allertova D.,Svitolina E.,62.0,18.0,7-5,6-4,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Vesnina E.,Garcia C.,118.0,33.0,6-3,7-5,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Gavrilova D.,Doi M.,35.0,51.0,6-1,6-1,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Hibino N.,Shvedova Y.,60.0,69.0,6-3,6-7,6-3,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Tsurenko L.,Vinci R.,34.0,10.0,2-6,1-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Flipkens K.,Vandeweghe C.,71.0,43.0,5-7,2-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Wozniacki C.,Konjuh A.,22.0,81.0,4-6,6-3,7-5,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Lisicki S.,Niculescu M.,31.0,37.0,2-6,2-6,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Pironkova T.,Errani S.,103.0,17.0,6-1,5-7,3-6,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Babos T.,Brengle M.,48.0,54.0,3-6,7-5,6-0,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Mattek-Sands B.,Bacsinszky T.,80.0,15.0,7-6,1-6,3-6,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Jankovic J.,Cepelova J.,20.0,127.0,6-4,6-7,6-0,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Strycova B.,Mladenovic K.,38.0,29.0,6-3,6-4,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Kuznetsova S.,Goerges J.,21.0,53.0,6-3,6-3,,Completed
Qatar Total Open,2016-02-21,2016-02-27,3,Radwanska A.,Bondarenko K.,3.0,75.0,6-4,6-4,,Completed
